2015.721673017973, 33.51565737744977
2017.5228274339167, 83.86374585026215
2019.4536649678087, 132.81364201084148
2021.26922861908, 171.5709705943109
2023.118413819449, 207.91035920086483
2024.967599019818, 244.5074739677491
2026.8167842201867, 277.754148650341
2028.6659694205557, 310.7430971726026
2030.5151546209247, 336.51571320561925
2032.3643398212937, 351.20610434443915
2034.2135250216627, 367.7005786055702
2035.8105486037996, 418.3086246340397
2037.1554105677042, 483.34640693463143
2038.500272531609, 546.9666953534072
2039.7610806227697, 607.3859077126276
2040.9378348411863, 669.1096495652075
2042.1145890596028, 734.0733774333667
2043.2913432780194, 799.4421035534733
2044.468097496436, 863.1908366657904
2045.4767439693646, 927.9691355822317
2046.317282696805, 987.6210268731962
2047.2418752969895, 1052.57661014841
2048.250521769918, 1123.119384184236
2049.1751143701026, 1188.1694670515708
2049.679437606567, 1221.1256140625176
